fact,explanation,action,gen_time
"[-0.19570485, 0.75212544, -0.033212733, -0.020246172, 0.006177827, 0.041968532, 0.0, 0.0]","[0.03381119, 1.3925327, 0.56717616, -0.13501781, -0.035046525, -0.07955195, 0.0, 0.0]",2,6.8001580238342285
"[-0.19570485, 0.75212544, -0.033212733, -0.020246172, 0.006177827, 0.041968532, 0.0, 0.0]","[-0.0416008, 1.3428339, -0.6860895, -0.54163235, 0.038583864, 0.068535626, 0.0, 0.0]",2,6.8001580238342285
"[-0.19570485, 0.75212544, -0.033212733, -0.020246172, 0.006177827, 0.041968532, 0.0, 0.0]","[-0.04344988, 1.4276087, -0.70878327, 0.05712145, 0.04034759, 0.044785094, 0.0, 0.0]",2,6.8001580238342285
"[-0.23425703, 1.2289426, 0.03832335, -0.05661775, 0.51981914, -0.02077641, 0.0, 0.0]","[0.043397807, 1.3921814, 0.74393976, -0.13433348, -0.052993305, -0.16475798, 0.0, 0.0]",3,5.226634502410889
"[-0.23425703, 1.2289426, 0.03832335, -0.05661775, 0.51981914, -0.02077641, 0.0, 0.0]","[0.041036416, 1.3722953, 0.66501665, -0.35213232, -0.03437732, -0.0147114415, 0.0, 0.0]",3,5.226634502410889
"[-0.23425703, 1.2289426, 0.03832335, -0.05661775, 0.51981914, -0.02077641, 0.0, 0.0]","[0.037739087, 1.4134253, 0.62074965, -0.04759074, -0.03610655, -0.062205035, 0.0, 0.0]",3,5.226634502410889
"[-0.23425703, 1.2289426, 0.03832335, -0.05661775, 0.51981914, -0.02077641, 0.0, 0.0]","[0.03632126, 1.4159101, 0.59852296, 0.049128525, -0.031731676, -0.07732884, 0.0, 0.0]",3,5.226634502410889
"[-0.07999544, 0.79617447, -0.0033436469, 0.011205609, -0.0010109661, 0.023952337, 0.0, 0.0]","[0.011069203, 1.3813138, 0.1640237, -0.23574212, -0.005311764, 0.0013231038, 0.0, 0.0]",0,6.164563417434692
"[-0.07999544, 0.79617447, -0.0033436469, 0.011205609, -0.0010109661, 0.023952337, 0.0, 0.0]","[0.0046858788, 1.3597717, 0.060001444, -0.33228695, -0.006318538, -0.04075758, 0.0, 0.0]",0,6.164563417434692
"[-0.07999544, 0.79617447, -0.0033436469, 0.011205609, -0.0010109661, 0.023952337, 0.0, 0.0]","[-0.046334554, 1.4556015, -0.75823426, 0.26467595, 0.043384623, 0.058235288, 0.0, 0.0]",0,6.164563417434692
"[0.011117649, 1.3799152, 0.06938295, -0.03748898, 0.013380609, 0.015914856, 0.0, 0.0]","[0.012498856, 1.4658481, 0.20614126, 0.34505025, 0.0012036035, 0.01816399, 0.0, 0.0]",2,5.280747413635254
"[0.011117649, 1.3799152, 0.06938295, -0.03748898, 0.013380609, 0.015914856, 0.0, 0.0]","[0.043824673, 1.3759825, 0.7102366, -0.3246171, -0.030201146, 0.001434921, 0.0, 0.0]",2,5.280747413635254
"[0.011117649, 1.3799152, 0.06938295, -0.03748898, 0.013380609, 0.015914856, 0.0, 0.0]","[0.002360344, 1.4380655, 0.013221326, 0.13509686, 0.024023643, 0.16838369, 0.0, 0.0]",2,5.280747413635254
"[0.011117649, 1.3799152, 0.06938295, -0.03748898, 0.013380609, 0.015914856, 0.0, 0.0]","[0.012436676, 1.4146528, 0.20377553, -0.027967144, -0.010877531, -0.028944109, 0.0, 0.0]",2,5.280747413635254
"[-0.22303705, 0.84326434, -0.044830404, -0.06913255, -0.023508195, 0.015654951, 0.0, 0.0]","[0.040452383, 1.3509506, 0.66628, -0.4176272, -0.022749096, -0.040744446, 0.0, 0.0]",2,5.18736457824707
"[-0.22303705, 0.84326434, -0.044830404, -0.06913255, -0.023508195, 0.015654951, 0.0, 0.0]","[0.040566824, 1.3929235, 0.6581421, -0.18847781, -0.031732343, -0.020919932, 0.0, 0.0]",2,5.18736457824707
"[-0.22303705, 0.84326434, -0.044830404, -0.06913255, -0.023508195, 0.015654951, 0.0, 0.0]","[0.037316702, 1.3799134, 0.6133521, -0.27602625, -0.03767479, -0.06688547, 0.0, 0.0]",2,5.18736457824707
"[-0.39311084, 0.39677468, 0.061873086, -0.09199885, 0.022290789, -0.00031497114, 0.0, 0.0]","[0.0420414, 1.4430872, 0.6872039, 0.23514618, -0.034662336, -0.08869117, 0.0, 0.0]",3,6.006955862045288
"[-0.39311084, 0.39677468, 0.061873086, -0.09199885, 0.022290789, -0.00031497114, 0.0, 0.0]","[0.022593308, 1.3817134, 0.37869474, -0.21952575, -0.03383103, -0.08821352, 0.0, 0.0]",3,6.006955862045288
"[-0.39311084, 0.39677468, 0.061873086, -0.09199885, 0.022290789, -0.00031497114, 0.0, 0.0]","[0.015618992, 1.3670027, 0.2730714, -0.27485284, -0.012323829, -0.03169934, 0.0, 0.0]",3,6.006955862045288
"[-0.39311084, 0.39677468, 0.061873086, -0.09199885, 0.022290789, -0.00031497114, 0.0, 0.0]","[-0.0028845787, 1.3451822, -0.06160426, -0.46567407, 0.0008826447, -0.010382073, 0.0, 0.0]",3,6.006955862045288
"[-0.39311084, 0.39677468, 0.061873086, -0.09199885, 0.022290789, -0.00031497114, 0.0, 0.0]","[0.048506547, 1.44468, 0.8114368, 0.2204725, -0.041420702, -0.064592645, 0.0, 0.0]",3,6.006955862045288
"[-0.15790233, 0.0714326, 0.083657406, -0.08745418, 0.019129528, 0.040859975, 0.0, 0.0]","[0.04639702, 1.3659608, 0.7605805, -0.39978683, -0.0440748, -0.065507144, 0.0, 0.0]",2,5.734306812286377
"[-0.15790233, 0.0714326, 0.083657406, -0.08745418, 0.019129528, 0.040859975, 0.0, 0.0]","[0.017208194, 1.4349635, 0.30314702, 0.1108277, -0.021452537, -0.12235445, 0.0, 0.0]",2,5.734306812286377
"[-0.15790233, 0.0714326, 0.083657406, -0.08745418, 0.019129528, 0.040859975, 0.0, 0.0]","[-0.0005955696, 1.4436599, -0.00081404997, 0.17549095, 0.0075443247, -0.016571539, 0.0, 0.0]",2,5.734306812286377
"[-0.15790233, 0.0714326, 0.083657406, -0.08745418, 0.019129528, 0.040859975, 0.0, 0.0]","[0.011464882, 1.4333267, 0.17458096, 0.10712377, -0.011599592, 0.026472798, 0.0, 0.0]",2,5.734306812286377
"[-0.15790233, 0.0714326, 0.083657406, -0.08745418, 0.019129528, 0.040859975, 0.0, 0.0]","[-0.036065675, 1.3891748, -0.58032334, -0.21638212, 0.021280168, -0.02856646, 0.0, 0.0]",2,5.734306812286377
"[-0.15790233, 0.0714326, 0.083657406, -0.08745418, 0.019129528, 0.040859975, 0.0, 0.0]","[-0.028806496, 1.4402022, -0.47794715, 0.1555379, 0.022456706, 0.047173876, 0.0, 0.0]",2,5.734306812286377
"[0.026107216, 0.51886463, -0.0325702, 0.01949098, -0.052167404, -0.06499456, 0.0, 0.0]","[0.046120454, 1.4621046, 0.7641081, 0.32389355, -0.041134685, -0.10066019, 0.0, 0.0]",2,5.603958606719971
"[0.026107216, 0.51886463, -0.0325702, 0.01949098, -0.052167404, -0.06499456, 0.0, 0.0]","[0.035916995, 1.4731613, 0.59985703, 0.40547478, -0.03064168, -0.07623511, 0.0, 0.0]",2,5.603958606719971
"[0.026107216, 0.51886463, -0.0325702, 0.01949098, -0.052167404, -0.06499456, 0.0, 0.0]","[0.019788932, 1.4608535, 0.32541007, 0.31122267, -0.003637064, 0.016816167, 0.0, 0.0]",2,5.603958606719971
"[0.026107216, 0.51886463, -0.0325702, 0.01949098, -0.052167404, -0.06499456, 0.0, 0.0]","[0.04550743, 1.4597398, 0.745582, 0.3204583, -0.046598148, -0.08763814, 0.0, 0.0]",2,5.603958606719971
"[0.026107216, 0.51886463, -0.0325702, 0.01949098, -0.052167404, -0.06499456, 0.0, 0.0]","[0.03055048, 1.4082726, 0.48640805, -0.078754514, -0.016657349, 0.039899398, 0.0, 0.0]",2,5.603958606719971
"[0.026107216, 0.51886463, -0.0325702, 0.01949098, -0.052167404, -0.06499456, 0.0, 0.0]","[0.038235188, 1.405421, 0.6204417, -0.1066461, -0.026271475, -0.0017468538, 0.0, 0.0]",2,5.603958606719971
"[-0.2258966, 0.20051481, 0.16418225, -0.050856307, 0.02326283, -0.0022702275, 0.0, 0.0]","[0.040598966, 1.3553824, 0.6658802, -0.4771089, -0.040914275, -0.06463095, 0.0, 0.0]",2,6.9440507888793945
"[-0.2258966, 0.20051481, 0.16418225, -0.050856307, 0.02326283, -0.0022702275, 0.0, 0.0]","[-0.0155094145, 1.4573565, -0.2548221, 0.2854546, 0.013341389, 0.03161136, 0.0, 0.0]",2,6.9440507888793945
"[-0.2258966, 0.20051481, 0.16418225, -0.050856307, 0.02326283, -0.0022702275, 0.0, 0.0]","[0.047297858, 1.3431396, 0.7768666, -0.5299919, -0.045916174, -0.10255311, 0.0, 0.0]",2,6.9440507888793945
"[-0.2258966, 0.20051481, 0.16418225, -0.050856307, 0.02326283, -0.0022702275, 0.0, 0.0]","[-0.030485153, 1.4018469, -0.48837724, -0.12525214, 0.016275547, -0.035545614, 0.0, 0.0]",2,6.9440507888793945
"[-0.2258966, 0.20051481, 0.16418225, -0.050856307, 0.02326283, -0.0022702275, 0.0, 0.0]","[-0.03686142, 1.4001558, -0.5940128, -0.14627066, 0.021068169, -0.026139963, 0.0, 0.0]",2,6.9440507888793945
"[-0.10365973, 1.0671974, -0.03473298, -0.034565043, -0.0072124735, -0.011421515, 0.0, 0.0]","[0.04087038, 1.458963, 0.6709357, 0.2900342, -0.029484354, -0.036534786, 0.0, 0.0]",3,5.69573187828064
"[-0.10365973, 1.0671974, -0.03473298, -0.034565043, -0.0072124735, -0.011421515, 0.0, 0.0]","[0.04300337, 1.349968, 0.7053606, -0.51817095, -0.02777711, -0.027646571, 0.0, 0.0]",3,5.69573187828064
"[-0.10365973, 1.0671974, -0.03473298, -0.034565043, -0.0072124735, -0.011421515, 0.0, 0.0]","[0.00934515, 1.3506157, 0.15985715, -0.44422138, -0.005943874, -0.017031176, 0.0, 0.0]",3,5.69573187828064
"[-0.10365973, 1.0671974, -0.03473298, -0.034565043, -0.0072124735, -0.011421515, 0.0, 0.0]","[0.044310473, 1.4565351, 0.719442, 0.2760515, -0.031681802, -0.010188871, 0.0, 0.0]",3,5.69573187828064
"[-0.10365973, 1.0671974, -0.03473298, -0.034565043, -0.0072124735, -0.011421515, 0.0, 0.0]","[0.045396615, 1.4136823, 0.73502076, -0.045943554, -0.02249082, 0.027437806, 0.0, 0.0]",3,5.69573187828064
"[-0.10365973, 1.0671974, -0.03473298, -0.034565043, -0.0072124735, -0.011421515, 0.0, 0.0]","[0.045991324, 1.3598139, 0.7659677, -0.406828, -0.034154464, -0.040791914, 0.0, 0.0]",3,5.69573187828064
"[-0.4277535, 0.5647078, -0.07749085, -0.03509439, -0.024562802, 0.0039706114, 0.0, 0.0]","[0.04182606, 1.3852267, 0.6806858, -0.2557467, -0.02972594, -0.012334518, 0.0, 0.0]",2,5.680487871170044
"[-0.4277535, 0.5647078, -0.07749085, -0.03509439, -0.024562802, 0.0039706114, 0.0, 0.0]","[0.033902835, 1.3854647, 0.5444134, -0.25523636, -0.025555851, 0.015317586, 0.0, 0.0]",2,5.680487871170044
"[-0.4277535, 0.5647078, -0.07749085, -0.03509439, -0.024562802, 0.0039706114, 0.0, 0.0]","[-0.024224568, 1.4671645, -0.40938514, 0.350204, 0.021437218, 0.0791483, 0.0, 0.0]",2,5.680487871170044
"[-0.4277535, 0.5647078, -0.07749085, -0.03509439, -0.024562802, 0.0039706114, 0.0, 0.0]","[-0.026957989, 1.4345146, -0.46008247, 0.1091765, 0.042808987, 0.15618418, 0.0, 0.0]",2,5.680487871170044
"[-0.1113287, 0.98331785, 0.0024347878, -0.020758333, -0.0042161066, 0.020775734, 0.0, 0.0]","[0.041076086, 1.3804859, 0.66657025, -0.29198152, -0.02777378, -0.00090369757, 0.0, 0.0]",2,6.68429160118103
"[-0.1113287, 0.98331785, 0.0024347878, -0.020758333, -0.0042161066, 0.020775734, 0.0, 0.0]","[-0.04070711, 1.4141728, -0.66455853, -0.036532607, 0.025295828, -0.0010349418, 0.0, 0.0]",2,6.68429160118103
"[-0.1113287, 0.98331785, 0.0024347878, -0.020758333, -0.0042161066, 0.020775734, 0.0, 0.0]","[-0.018177891, 1.4354109, -0.29525954, 0.118927434, 0.024241986, 0.042691812, 0.0, 0.0]",2,6.68429160118103
"[-0.1113287, 0.98331785, 0.0024347878, -0.020758333, -0.0042161066, 0.020775734, 0.0, 0.0]","[-0.003363037, 1.4558103, -0.04425827, 0.26575717, 0.009615143, -0.021851698, 0.0, 0.0]",2,6.68429160118103
"[0.042613886, 1.4534903, 0.15164554, -0.0880397, 0.021062948, 0.041794218, 0.0, 0.0]","[0.03296995, 1.3766607, 0.53445864, -0.31983772, -0.030625515, -0.020422777, 0.0, 0.0]",3,6.078988552093506
"[0.042613886, 1.4534903, 0.15164554, -0.0880397, 0.021062948, 0.041794218, 0.0, 0.0]","[0.022459984, 1.4270492, 0.35697874, 0.061638467, -0.019399982, 0.017351199, 0.0, 0.0]",3,6.078988552093506
"[0.042613886, 1.4534903, 0.15164554, -0.0880397, 0.021062948, 0.041794218, 0.0, 0.0]","[0.04313431, 1.3737646, 0.69853485, -0.33324784, -0.032194607, -0.013727401, 0.0, 0.0]",3,6.078988552093506
"[0.042613886, 1.4534903, 0.15164554, -0.0880397, 0.021062948, 0.041794218, 0.0, 0.0]","[0.039895155, 1.3977555, 0.65926164, -0.1635088, -0.05428101, -0.12058896, 0.0, 0.0]",3,6.078988552093506
"[-0.036515236, 0.7474328, -0.02287512, -0.011729638, -0.008463445, 0.02021243, 0.0, 0.0]","[0.044652462, 1.3701775, 0.73114574, -0.3678077, -0.041106142, -0.05603016, 0.0, 0.0]",0,6.311882019042969
"[-0.036515236, 0.7474328, -0.02287512, -0.011729638, -0.008463445, 0.02021243, 0.0, 0.0]","[0.020530988, 1.3474388, 0.36713713, -0.411921, -0.029581243, -0.091213785, 0.0, 0.0]",0,6.311882019042969
"[-0.036515236, 0.7474328, -0.02287512, -0.011729638, -0.008463445, 0.02021243, 0.0, 0.0]","[0.044019796, 1.344356, 0.73133504, -0.52467674, -0.030521015, -0.037098438, 0.0, 0.0]",0,6.311882019042969
"[-0.036515236, 0.7474328, -0.02287512, -0.011729638, -0.008463445, 0.02021243, 0.0, 0.0]","[0.045745946, 1.3554674, 0.7492434, -0.45850366, -0.04014548, -0.061255775, 0.0, 0.0]",0,6.311882019042969
"[-0.12261009, 0.18081366, 0.1778576, -0.07020812, 0.0076305578, -0.015230742, 0.0, 0.0]","[0.044502355, 1.4029791, 0.71984696, -0.12551396, -0.022793898, 0.027673107, 0.0, 0.0]",2,6.369252443313599
"[-0.12261009, 0.18081366, 0.1778576, -0.07020812, 0.0076305578, -0.015230742, 0.0, 0.0]","[-0.023497676, 1.42402, -0.3756507, 0.030999226, 0.020543642, -0.009966401, 0.0, 0.0]",2,6.369252443313599
"[-0.12261009, 0.18081366, 0.1778576, -0.07020812, 0.0076305578, -0.015230742, 0.0, 0.0]","[-0.028725147, 1.447611, -0.47058058, 0.20551488, 0.027171986, 0.038865007, 0.0, 0.0]",2,6.369252443313599
"[-0.12261009, 0.18081366, 0.1778576, -0.07020812, 0.0076305578, -0.015230742, 0.0, 0.0]","[0.017232705, 1.4584808, 0.2795003, 0.2865033, -0.002592231, 0.02426141, 0.0, 0.0]",2,6.369252443313599
"[0.006350803, 1.1840603, -0.08442872, -0.071893625, -0.0017853065, -0.016051728, 0.0, 0.0]","[0.041873932, 1.3799428, 0.6768097, -0.28906146, -0.032724738, -0.012482151, 0.0, 0.0]",2,5.704519033432007
"[0.006350803, 1.1840603, -0.08442872, -0.071893625, -0.0017853065, -0.016051728, 0.0, 0.0]","[0.041289903, 1.4678487, 0.68829304, 0.37959823, -0.033101816, -0.06556405, 0.0, 0.0]",2,5.704519033432007
"[0.006350803, 1.1840603, -0.08442872, -0.071893625, -0.0017853065, -0.016051728, 0.0, 0.0]","[0.025790405, 1.4354694, 0.4456033, 0.18839836, -0.0380367, -0.12700477, 0.0, 0.0]",2,5.704519033432007
"[0.006350803, 1.1840603, -0.08442872, -0.071893625, -0.0017853065, -0.016051728, 0.0, 0.0]","[0.002138424, 1.4328713, 0.04755207, 0.096182175, 0.0032294088, -0.039221622, 0.0, 0.0]",2,5.704519033432007
"[-0.042881966, 0.44640034, 0.049153782, -0.056617387, 0.011521993, 0.00039745617, 0.0, 0.0]","[0.028121281, 1.377165, 0.4528111, -0.24087207, -0.029248055, -0.06921392, 0.0, 0.0]",2,5.105633735656738
"[-0.042881966, 0.44640034, 0.049153782, -0.056617387, 0.011521993, 0.00039745617, 0.0, 0.0]","[0.013110447, 1.448817, 0.1983887, 0.21387862, -0.0037746166, 0.070766464, 0.0, 0.0]",2,5.105633735656738
"[-0.042881966, 0.44640034, 0.049153782, -0.056617387, 0.011521993, 0.00039745617, 0.0, 0.0]","[0.024567986, 1.3733667, 0.42182952, -0.22955002, -0.029033815, -0.091996066, 0.0, 0.0]",2,5.105633735656738
"[-0.042881966, 0.44640034, 0.049153782, -0.056617387, 0.011521993, 0.00039745617, 0.0, 0.0]","[0.0128623005, 1.4380975, 0.2022585, 0.13453102, -0.011669844, 0.017732378, 0.0, 0.0]",2,5.105633735656738
"[-0.042881966, 0.44640034, 0.049153782, -0.056617387, 0.011521993, 0.00039745617, 0.0, 0.0]","[0.0465991, 1.4672823, 0.7772333, 0.35089526, -0.048194777, -0.12963894, 0.0, 0.0]",2,5.105633735656738
"[0.30476227, 1.5467179, 0.5698608, 0.25122258, 0.2593881, 0.23131879, 0.0, 0.0]","[0.0427063, 1.3794155, 0.6990785, -0.29952037, -0.03978633, -0.0540496, 0.0, 0.0]",2,6.343773603439331
"[0.30476227, 1.5467179, 0.5698608, 0.25122258, 0.2593881, 0.23131879, 0.0, 0.0]","[-0.028012658, 1.4706479, -0.45584995, 0.3811898, 0.02742694, 0.027491063, 0.0, 0.0]",2,6.343773603439331
"[0.30476227, 1.5467179, 0.5698608, 0.25122258, 0.2593881, 0.23131879, 0.0, 0.0]","[-0.037299156, 1.3935426, -0.61414665, -0.19559285, 0.028273119, 0.044449043, 0.0, 0.0]",2,6.343773603439331
"[0.30476227, 1.5467179, 0.5698608, 0.25122258, 0.2593881, 0.23131879, 0.0, 0.0]","[-0.04128294, 1.4706918, -0.67403495, 0.40443656, 0.02884377, 0.042201176, 0.0, 0.0]",2,6.343773603439331
"[0.04791536, 0.79283154, -0.025329128, -0.021563418, -0.00375322, 0.0268515, 0.0, 0.0]","[0.046352673, 1.4235215, 0.75533545, 0.027144993, -0.041868836, -0.041436914, 0.0, 0.0]",2,6.164149045944214
"[0.04791536, 0.79283154, -0.025329128, -0.021563418, -0.00375322, 0.0268515, 0.0, 0.0]","[-0.010734176, 1.3798645, -0.19053139, -0.2962744, 0.011544761, 0.07708568, 0.0, 0.0]",2,6.164149045944214
"[0.04791536, 0.79283154, -0.025329128, -0.021563418, -0.00375322, 0.0268515, 0.0, 0.0]","[-0.02838993, 1.3880804, -0.4660302, -0.22456652, 0.02002604, 0.024514731, 0.0, 0.0]",2,6.164149045944214
"[0.04791536, 0.79283154, -0.025329128, -0.021563418, -0.00375322, 0.0268515, 0.0, 0.0]","[-0.04063816, 1.3588431, -0.6710409, -0.45211932, 0.024301406, 0.038798846, 0.0, 0.0]",2,6.164149045944214
"[-0.021341037, 1.1382695, -0.119673036, -0.13939242, -0.00506239, -0.0025763442, 0.0, 0.0]","[0.039317895, 1.3805351, 0.6359321, -0.28152275, -0.027022865, 0.003093165, 0.0, 0.0]",3,5.065009593963623
"[-0.021341037, 1.1382695, -0.119673036, -0.13939242, -0.00506239, -0.0025763442, 0.0, 0.0]","[0.028159428, 1.4722338, 0.45023423, 0.39444196, -0.0207561, 0.012264827, 0.0, 0.0]",3,5.065009593963623
"[-0.021341037, 1.1382695, -0.119673036, -0.13939242, -0.00506239, -0.0025763442, 0.0, 0.0]","[0.008057117, 1.3629872, 0.11858294, -0.30934393, 0.0023090856, 0.0024097813, 0.0, 0.0]",3,5.065009593963623
"[-0.021341037, 1.1382695, -0.119673036, -0.13939242, -0.00506239, -0.0025763442, 0.0, 0.0]","[0.018077087, 1.356749, 0.324482, -0.36158213, -0.012299317, -0.020865958, 0.0, 0.0]",3,5.065009593963623
"[-0.021341037, 1.1382695, -0.119673036, -0.13939242, -0.00506239, -0.0025763442, 0.0, 0.0]","[0.012068081, 1.3415114, 0.18596256, -0.47522867, -0.028120974, -0.12444588, 0.0, 0.0]",3,5.065009593963623
"[-0.16898346, 0.13249141, 0.035817713, -0.011279492, -0.030349035, 0.047442846, 0.0, 0.0]","[0.015398693, 1.3982863, 0.2696169, -0.09362118, -0.026721938, -0.091665074, 0.0, 0.0]",0,6.281277179718018
"[-0.16898346, 0.13249141, 0.035817713, -0.011279492, -0.030349035, 0.047442846, 0.0, 0.0]","[-0.0012815476, 1.3918619, -0.014134603, -0.11881492, -0.00040083617, 0.0101922825, 0.0, 0.0]",0,6.281277179718018
"[-0.16898346, 0.13249141, 0.035817713, -0.011279492, -0.030349035, 0.047442846, 0.0, 0.0]","[0.045996953, 1.4450413, 0.7745004, 0.24239102, -0.041472238, -0.10046078, 0.0, 0.0]",0,6.281277179718018
"[-0.16898346, 0.13249141, 0.035817713, -0.011279492, -0.030349035, 0.047442846, 0.0, 0.0]","[0.039248656, 1.3838369, 0.637514, -0.26672098, -0.02722414, -0.004998081, 0.0, 0.0]",0,6.281277179718018
"[0.013736725, -0.0004140878, 0.0010953859, -0.00010520113, 0.00022673405, -0.00031443388, 1.0, 1.0]","[0.034005262, 1.3654008, 0.5635407, -0.3419482, -0.016519886, 0.006464557, 0.0, 0.0]",0,5.690258979797363
"[0.013736725, -0.0004140878, 0.0010953859, -0.00010520113, 0.00022673405, -0.00031443388, 1.0, 1.0]","[0.046135046, 1.3646729, 0.749419, -0.40934458, -0.032140173, -0.0065947636, 0.0, 0.0]",0,5.690258979797363
"[0.013736725, -0.0004140878, 0.0010953859, -0.00010520113, 0.00022673405, -0.00031443388, 1.0, 1.0]","[0.029687691, 1.3779287, 0.47143644, -0.2197554, -0.03199173, -0.11069331, 0.0, 0.0]",0,5.690258979797363
"[0.013736725, -0.0004140878, 0.0010953859, -0.00010520113, 0.00022673405, -0.00031443388, 1.0, 1.0]","[-0.040771104, 1.3720317, -0.6775184, -0.30044743, 0.026881728, 0.026021104, 0.0, 0.0]",0,5.690258979797363
"[-0.007896709, 0.13923556, 0.05081586, 0.015505434, 0.060486887, 0.090424225, 0.0, 0.0]","[0.010779476, 1.3736899, 0.16759656, -0.18951397, -0.014247086, -0.06371255, 0.0, 0.0]",3,5.741234302520752
"[-0.007896709, 0.13923556, 0.05081586, 0.015505434, 0.060486887, 0.090424225, 0.0, 0.0]","[0.040694237, 1.3475677, 0.6685947, -0.5065132, -0.029483413, -0.029056113, 0.0, 0.0]",3,5.741234302520752
"[-0.007896709, 0.13923556, 0.05081586, 0.015505434, 0.060486887, 0.090424225, 0.0, 0.0]","[0.03016758, 1.3385677, 0.47905883, -0.49422872, -0.03417668, -0.120099805, 0.0, 0.0]",3,5.741234302520752
"[-0.007896709, 0.13923556, 0.05081586, 0.015505434, 0.060486887, 0.090424225, 0.0, 0.0]","[0.013095665, 1.4602201, 0.2150847, 0.31432018, -0.014797252, -0.042427715, 0.0, 0.0]",3,5.741234302520752
"[-0.007896709, 0.13923556, 0.05081586, 0.015505434, 0.060486887, 0.090424225, 0.0, 0.0]","[0.006190586, 1.3369939, 0.12519623, -0.49117061, -0.0006354818, 0.019648183, 0.0, 0.0]",3,5.741234302520752
"[0.4209072, 1.1222017, -0.004075591, 0.024407608, -0.02132604, -0.3053627, 0.0, 0.0]","[0.046512794, 1.3856784, 0.75301003, -0.25317448, -0.02201202, 0.031214897, 0.0, 0.0]",2,5.183467864990234
"[0.4209072, 1.1222017, -0.004075591, 0.024407608, -0.02132604, -0.3053627, 0.0, 0.0]","[0.031885814, 1.3659667, 0.5343765, -0.30326298, -0.030941622, -0.07434635, 0.0, 0.0]",2,5.183467864990234
"[0.4209072, 1.1222017, -0.004075591, 0.024407608, -0.02132604, -0.3053627, 0.0, 0.0]","[0.047366142, 1.3935013, 0.77270836, -0.19014734, -0.03166626, -0.008298409, 0.0, 0.0]",2,5.183467864990234
"[0.4209072, 1.1222017, -0.004075591, 0.024407608, -0.02132604, -0.3053627, 0.0, 0.0]","[0.0047299387, 1.4498894, 0.07342009, 0.22206478, 0.00066153036, 0.02349989, 0.0, 0.0]",2,5.183467864990234
"[0.4209072, 1.1222017, -0.004075591, 0.024407608, -0.02132604, -0.3053627, 0.0, 0.0]","[0.047378443, 1.4497682, 0.78250986, 0.2214186, -0.042681035, -0.08405643, 0.0, 0.0]",2,5.183467864990234
"[0.4209072, 1.1222017, -0.004075591, 0.024407608, -0.02132604, -0.3053627, 0.0, 0.0]","[-0.004985714, 1.4631567, -0.08481525, 0.3292604, -0.0007417144, -0.002742307, 0.0, 0.0]",2,5.183467864990234
"[0.4209072, 1.1222017, -0.004075591, 0.024407608, -0.02132604, -0.3053627, 0.0, 0.0]","[0.01914854, 1.4235733, 0.32795566, 0.050053284, -0.03211765, -0.13809852, 0.0, 0.0]",2,5.183467864990234
"[-0.101529025, 1.1826898, 0.025308285, -0.03497264, -0.0033990904, 0.023847852, 0.0, 0.0]","[0.020832729, 1.4528651, 0.3543295, 0.24461886, -0.01633519, -0.07162065, 0.0, 0.0]",2,5.304584264755249
"[-0.101529025, 1.1826898, 0.025308285, -0.03497264, -0.0033990904, 0.023847852, 0.0, 0.0]","[0.03857126, 1.3919612, 0.6243396, -0.20588972, -0.025327286, 0.007666486, 0.0, 0.0]",2,5.304584264755249
"[0.24039832, 1.1271192, 0.14919427, -0.14707226, 0.11985551, -0.17910478, 0.0, 0.0]","[0.04308758, 1.3883026, 0.7035516, -0.224029, -0.029898051, -0.016182754, 0.0, 0.0]",2,6.204081773757935
"[0.24039832, 1.1271192, 0.14919427, -0.14707226, 0.11985551, -0.17910478, 0.0, 0.0]","[0.009431362, 1.449995, 0.14257178, 0.23396014, 0.0004761694, 0.05440075, 0.0, 0.0]",2,6.204081773757935
"[0.24039832, 1.1271192, 0.14919427, -0.14707226, 0.11985551, -0.17910478, 0.0, 0.0]","[-0.025788212, 1.4091338, -0.42288285, -0.07963564, 0.023851065, 0.035166755, 0.0, 0.0]",2,6.204081773757935
"[0.24039832, 1.1271192, 0.14919427, -0.14707226, 0.11985551, -0.17910478, 0.0, 0.0]","[0.0074606896, 1.4300371, 0.1226031, 0.0743447, 0.0030563646, 0.015172504, 0.0, 0.0]",2,6.204081773757935
"[0.24039832, 1.1271192, 0.14919427, -0.14707226, 0.11985551, -0.17910478, 0.0, 0.0]","[-0.01600046, 1.4678184, -0.27613854, 0.35464203, 0.036740977, 0.13516894, 0.0, 0.0]",2,6.204081773757935
"[-0.4943734, 1.0808185, -0.0018660724, 0.014294328, -0.0141204465, 0.008561559, 0.0, 0.0]","[0.04109974, 1.3609815, 0.6677911, -0.43578413, -0.027582554, -0.0035708179, 0.0, 0.0]",2,5.641579627990723
"[-0.4943734, 1.0808185, -0.0018660724, 0.014294328, -0.0141204465, 0.008561559, 0.0, 0.0]","[-0.04745283, 1.454118, -0.7809619, 0.3011615, 0.03503622, 0.042901132, 0.0, 0.0]",2,5.641579627990723
"[-0.4943734, 1.0808185, -0.0018660724, 0.014294328, -0.0141204465, 0.008561559, 0.0, 0.0]","[-0.030345345, 1.4316707, -0.5046586, 0.09371293, 0.014971347, 0.025923368, 0.0, 0.0]",2,5.641579627990723
